Topology,car_cache,ec2_vcpus,ec2_memorylevel,ec2_instances,latency,cost,reliability,scalability
3,8,6,3,6,0.012667,0.17908,0,1.6262e-05
3,3,16,3,48,0.016667,0.18365,0,1.6679e-05
3,7,4,2,22,0.012111,0.18891,0,1.7155e-05
3,4,2,2,34,0.011611,0.19282,0,1.7513e-05
3,10,4,3,41,0.012111,0.17633,0,1.6012e-05
3,5,10,3,53,0.013889,0.17632,0,1.6013e-05
3,10,8,2,97,0.013056,0.17633,0,1.6012e-05
3,9,14,2,38,0.013889,0.18366,0,1.6679e-05
3,5,12,1,16,0.013056,0.17632,0,1.6013e-05
3,5,4,1,66,0.011889,0.17632,0,1.6013e-05
3,9,2,2,29,0.011611,0.18367,0,1.6678e-05
3,10,6,1,14,0.012111,0.17633,0,1.6012e-05
3,6,10,3,84,0.013889,0.18366,0,1.6679e-05
3,3,4,3,13,0.012111,0.18365,0,1.668e-05
3,9,12,1,8,0.013056,0.18366,0,1.6679e-05
3,5,10,2,42,0.013056,0.17633,0,1.6013e-05
3,6,2,1,88,0.011417,0.18367,0,1.6679e-05
3,7,2,3,6,0.011611,0.18891,0,1.7155e-05
3,5,8,2,41,0.013056,0.17632,0,1.6013e-05
3,6,12,3,7,0.013889,0.18366,0,1.6679e-05
3,3,2,3,42,0.011611,0.18365,0,1.6679e-05
3,3,6,2,90,0.012667,0.18365,0,1.668e-05
3,10,10,3,75,0.013889,0.17633,0,1.6012e-05
3,9,2,2,1,0.011706,0.18366,0,1.669e-05
3,9,4,2,23,0.012111,0.18367,0,1.6678e-05
3,6,2,1,9,0.011417,0.18366,0,1.6679e-05
3,1,4,1,45,0.011889,0.22032,0,2.0013e-05
3,9,2,1,57,0.011417,0.18366,0,1.6679e-05
3,9,2,1,15,0.011417,0.18366,0,1.6679e-05
3,1,8,2,67,0.013056,0.22032,0,2.0013e-05
3,7,4,2,88,0.012111,0.18891,0,1.7155e-05
3,7,12,2,15,0.013889,0.18891,0,1.7155e-05
3,1,8,1,68,0.012667,0.22032,0,2.0013e-05
3,7,4,3,51,0.012111,0.18891,0,1.7155e-05
3,5,4,3,39,0.012111,0.17632,0,1.6013e-05
3,2,2,3,84,0.011611,0.22032,0,2.0013e-05
3,10,2,3,59,0.011611,0.17633,0,1.6012e-05
3,5,4,2,66,0.012111,0.17632,0,1.6013e-05
3,8,2,1,83,0.011417,0.17908,0,1.6262e-05
3,4,8,1,11,0.012667,0.19283,0,1.7513e-05
3,10,12,3,87,0.013889,0.17633,0,1.6012e-05
3,1,4,3,52,0.012111,0.22032,0,2.0013e-05
3,9,2,3,93,0.011611,0.18367,0,1.6678e-05
3,6,4,2,73,0.012111,0.18366,0,1.6679e-05
3,1,2,3,55,0.011611,0.22032,0,2.0013e-05
3,5,4,1,96,0.011889,0.17633,0,1.6013e-05
3,10,4,3,46,0.012111,0.17633,0,1.6012e-05
3,5,2,1,84,0.011417,0.17632,0,1.6013e-05
3,8,4,3,52,0.012111,0.17908,0,1.6262e-05
3,6,2,2,15,0.011611,0.18366,0,1.6679e-05
3,1,6,2,22,0.012667,0.22032,0,2.0013e-05
3,5,6,2,13,0.012667,0.17632,0,1.6013e-05
3,2,2,2,49,0.011611,0.22032,0,2.0013e-05
3,2,6,1,12,0.012111,0.22032,0,2.0013e-05
3,10,16,1,50,0.013889,0.17633,0,1.6012e-05
3,9,2,3,82,0.011611,0.18367,0,1.6678e-05
3,7,2,2,91,0.011611,0.18891,0,1.7155e-05
3,7,2,2,25,0.011611,0.18891,0,1.7155e-05
3,6,16,3,29,0.016667,0.18367,0,1.6679e-05
3,7,2,3,9,0.011611,0.18891,0,1.7155e-05
3,3,10,1,54,0.012667,0.18365,0,1.668e-05
3,9,8,1,44,0.012667,0.18367,0,1.6678e-05
3,4,4,2,15,0.012111,0.19282,0,1.7513e-05
3,10,6,1,57,0.012111,0.17633,0,1.6012e-05
3,10,8,3,47,0.013056,0.17633,0,1.6012e-05
3,3,4,1,32,0.011889,0.18365,0,1.668e-05
3,10,12,3,93,0.013889,0.17633,0,1.6012e-05
3,2,4,2,92,0.012111,0.22032,0,2.0013e-05
3,7,2,3,82,0.011611,0.18891,0,1.7155e-05
3,7,2,3,6,0.011611,0.18891,0,1.7155e-05
3,6,2,2,82,0.011611,0.18367,0,1.6679e-05
3,3,12,3,38,0.013889,0.18365,0,1.668e-05
3,3,2,3,5,0.011611,0.18365,0,1.6679e-05
3,7,6,3,98,0.012667,0.18891,0,1.7155e-05
3,4,2,3,81,0.011611,0.19283,0,1.7513e-05
3,5,2,2,19,0.011611,0.17633,0,1.6013e-05
3,6,2,1,73,0.011417,0.18366,0,1.6679e-05
3,6,10,1,68,0.012667,0.18367,0,1.6679e-05
3,1,10,3,95,0.013889,0.22032,0,2.0013e-05
3,1,12,2,62,0.013889,0.22032,0,2.0013e-05
3,4,2,3,15,0.011611,0.19282,0,1.7513e-05
3,4,6,3,52,0.012667,0.19282,0,1.7513e-05
3,10,2,2,70,0.011611,0.17633,0,1.6012e-05
3,1,8,2,82,0.013056,0.22032,0,2.0013e-05
3,4,2,3,72,0.011611,0.19282,0,1.7513e-05
3,5,2,3,64,0.011611,0.17633,0,1.6013e-05
3,1,2,3,50,0.011611,0.22032,0,2.0013e-05
3,1,2,1,90,0.011417,0.22032,0,2.0013e-05
3,5,4,2,7,0.012111,0.17632,0,1.6013e-05
3,9,2,1,60,0.011417,0.18366,0,1.6679e-05
3,5,2,2,94,0.011611,0.17633,0,1.6013e-05
3,7,2,1,44,0.011417,0.18891,0,1.7155e-05
3,1,12,2,21,0.013889,0.22032,0,2.0013e-05
3,6,2,3,45,0.011611,0.18366,0,1.6679e-05
3,6,4,3,38,0.012111,0.18366,0,1.6679e-05
3,1,4,1,74,0.011889,0.22032,0,2.0013e-05
3,1,14,3,94,0.015833,0.22032,0,2.0013e-05
3,6,2,1,76,0.011417,0.18366,0,1.6679e-05
3,10,2,3,12,0.011611,0.17634,0,1.6011e-05
3,6,4,3,27,0.012111,0.18366,0,1.6679e-05
3,1,4,2,14,0.012111,0.22032,0,2.0013e-05
3,5,6,3,31,0.012667,0.17633,0,1.6012e-05
3,5,12,3,25,0.013889,0.17633,0,1.6013e-05
3,8,2,1,1,0.011741,0.17908,0,1.6299e-05
3,4,4,1,30,0.011889,0.19283,0,1.7513e-05
3,3,14,3,40,0.015833,0.18365,0,1.668e-05
3,5,4,2,27,0.012111,0.17632,0,1.6013e-05
3,10,2,3,4,0.011611,0.17634,0,1.6011e-05
3,4,8,2,17,0.013056,0.19283,0,1.7513e-05
3,10,4,1,58,0.011889,0.17633,0,1.6012e-05
3,10,12,2,45,0.013889,0.17633,0,1.6012e-05
3,4,2,3,14,0.011611,0.19282,0,1.7513e-05
3,4,2,3,3,0.011611,0.19282,0,1.7513e-05
3,9,2,1,49,0.011417,0.18367,0,1.6678e-05
3,8,2,1,98,0.011417,0.17908,0,1.6262e-05
3,6,2,3,90,0.011611,0.18366,0,1.6679e-05
3,2,2,3,87,0.011611,0.22032,0,2.0013e-05
3,2,2,2,61,0.011611,0.22032,0,2.0013e-05
3,6,2,3,95,0.011611,0.18366,0,1.6679e-05
3,9,2,2,25,0.011611,0.18367,0,1.6678e-05
3,6,6,1,80,0.012111,0.18367,0,1.6679e-05
3,8,8,2,6,0.013056,0.17908,0,1.6262e-05
3,8,16,1,12,0.013889,0.17908,0,1.6262e-05
3,10,4,3,81,0.012111,0.17633,0,1.6012e-05
3,2,2,1,61,0.011417,0.22032,0,2.0013e-05
3,8,4,1,100,0.011889,0.17908,0,1.6262e-05
3,6,2,1,63,0.011417,0.18367,0,1.6679e-05
3,6,8,1,36,0.012667,0.18367,0,1.6679e-05
3,2,10,2,28,0.013056,0.22032,0,2.0013e-05
3,1,10,2,54,0.013056,0.22032,0,2.0013e-05
3,9,8,3,18,0.013056,0.18367,0,1.6678e-05
3,6,14,2,81,0.013889,0.18367,0,1.6679e-05
3,10,12,1,4,0.013056,0.17634,0,1.6011e-05
3,5,2,2,96,0.011611,0.17633,0,1.6013e-05
3,3,2,2,84,0.011611,0.18365,0,1.668e-05
3,9,4,2,93,0.012111,0.18367,0,1.6678e-05
3,8,8,3,52,0.013056,0.17908,0,1.6262e-05
3,8,4,3,40,0.012111,0.17908,0,1.6263e-05
3,8,16,2,43,0.015833,0.17908,0,1.6262e-05
3,3,2,1,38,0.011417,0.18365,0,1.668e-05
3,4,2,3,54,0.011611,0.19282,0,1.7513e-05
3,6,8,1,63,0.012667,0.18367,0,1.6679e-05
3,4,2,2,87,0.011611,0.19283,0,1.7513e-05
3,2,6,3,20,0.012667,0.22032,0,2.0013e-05
3,3,4,3,51,0.012111,0.18365,0,1.668e-05
3,3,4,2,42,0.012111,0.18365,0,1.6679e-05
3,1,8,2,39,0.013056,0.22032,0,2.0013e-05
3,1,2,1,21,0.014472,0.22032,0,2.0353e-05
3,9,2,1,38,0.011417,0.18366,0,1.6679e-05
3,8,2,3,32,0.011611,0.17908,0,1.6262e-05
3,4,2,3,7,0.011611,0.19282,0,1.7513e-05
3,10,2,1,69,0.011417,0.17633,0,1.6012e-05
3,2,4,3,93,0.012111,0.22032,0,2.0013e-05
3,8,8,2,24,0.013056,0.17908,0,1.6262e-05
3,6,2,3,67,0.011611,0.18367,0,1.6679e-05
3,9,10,2,31,0.013056,0.18367,0,1.6678e-05
3,7,16,3,83,0.016667,0.18891,0,1.7155e-05
3,8,6,3,50,0.012667,0.17908,0,1.6262e-05
3,9,2,3,10,0.011611,0.18367,0,1.6678e-05
3,6,4,1,73,0.011889,0.18366,0,1.6679e-05
3,7,8,2,82,0.013056,0.18891,0,1.7155e-05
3,6,14,3,51,0.015833,0.18366,0,1.6679e-05
3,8,4,3,33,0.012111,0.17908,0,1.6263e-05
3,10,2,1,76,0.011417,0.17633,0,1.6012e-05
3,9,14,1,81,0.013056,0.18367,0,1.6678e-05
3,6,4,3,96,0.012111,0.18366,0,1.6679e-05
3,1,8,1,40,0.012667,0.22032,0,2.0013e-05
3,3,10,3,65,0.013889,0.18365,0,1.668e-05
3,8,14,3,57,0.015833,0.17908,0,1.6262e-05
3,4,6,2,41,0.012667,0.19282,0,1.7513e-05
3,4,4,2,92,0.012111,0.19282,0,1.7513e-05
3,3,2,2,49,0.011611,0.18365,0,1.6679e-05
3,3,4,3,7,0.012111,0.18365,0,1.668e-05
3,5,2,2,54,0.011611,0.17633,0,1.6013e-05
3,8,2,2,46,0.011611,0.17908,0,1.6263e-05
3,9,6,2,35,0.012667,0.18366,0,1.6679e-05
3,3,14,1,16,0.013056,0.18365,0,1.668e-05
3,4,8,3,71,0.013056,0.19282,0,1.7513e-05
3,1,2,3,32,0.011611,0.22032,0,2.0013e-05
3,6,2,1,39,0.011417,0.18366,0,1.6679e-05
3,9,16,3,9,0.016667,0.18366,0,1.6679e-05
3,4,2,1,99,0.011417,0.19282,0,1.7513e-05
3,6,8,3,17,0.013056,0.18367,0,1.6679e-05
3,10,2,3,73,0.011611,0.17633,0,1.6012e-05
3,8,2,2,51,0.011611,0.17908,0,1.6262e-05
3,6,10,3,81,0.013889,0.18367,0,1.6679e-05
3,6,14,1,55,0.013056,0.18367,0,1.6679e-05
3,3,4,3,21,0.012111,0.18365,0,1.668e-05
3,7,2,3,14,0.011611,0.18891,0,1.7155e-05
3,2,14,1,16,0.013056,0.22032,0,2.0013e-05
3,2,2,2,67,0.011611,0.22032,0,2.0013e-05
3,9,10,3,48,0.013889,0.18367,0,1.6678e-05
3,8,14,2,31,0.013889,0.17908,0,1.6262e-05
3,8,2,1,47,0.011417,0.17908,0,1.6263e-05
3,7,6,1,13,0.012111,0.18891,0,1.7155e-05
3,3,8,2,83,0.013056,0.18365,0,1.668e-05
3,10,2,1,58,0.011417,0.17633,0,1.6012e-05
3,8,2,2,23,0.011611,0.17908,0,1.6262e-05
3,10,4,2,23,0.012111,0.17633,0,1.6012e-05
3,1,2,3,78,0.011611,0.22032,0,2.0013e-05
3,2,12,3,66,0.013889,0.22032,0,2.0013e-05
3,10,2,2,49,0.011611,0.17633,0,1.6012e-05
3,6,2,2,6,0.011611,0.18367,0,1.6679e-05
3,6,8,2,62,0.013056,0.18367,0,1.6679e-05
3,3,6,2,11,0.012667,0.18365,0,1.6679e-05
3,4,2,1,63,0.011417,0.19282,0,1.7513e-05
3,6,4,1,86,0.011889,0.18367,0,1.6679e-05
3,9,2,2,78,0.011611,0.18366,0,1.6679e-05
3,10,12,2,17,0.013889,0.17634,0,1.6011e-05
3,8,2,1,36,0.011417,0.17908,0,1.6262e-05
3,9,6,2,93,0.012667,0.18367,0,1.6678e-05
3,6,2,3,61,0.011611,0.18367,0,1.6679e-05
3,5,2,1,49,0.011417,0.17633,0,1.6012e-05
3,3,2,1,26,0.011417,0.18365,0,1.668e-05
3,2,6,3,82,0.012667,0.22032,0,2.0013e-05
3,9,8,3,79,0.013056,0.18366,0,1.6679e-05
3,3,16,1,66,0.013889,0.18365,0,1.668e-05
3,3,2,2,20,0.011611,0.18365,0,1.668e-05
3,6,14,2,59,0.013889,0.18366,0,1.6679e-05
3,7,8,2,86,0.013056,0.18891,0,1.7155e-05
3,10,8,1,80,0.012667,0.17633,0,1.6012e-05
3,2,4,2,71,0.012111,0.22032,0,2.0013e-05
3,4,8,3,6,0.013056,0.19283,0,1.7513e-05
3,2,12,2,42,0.013889,0.22032,0,2.0013e-05
3,10,8,3,24,0.013056,0.17634,0,1.6011e-05
3,1,2,2,58,0.011611,0.22032,0,2.0013e-05
3,10,4,2,100,0.012111,0.17633,0,1.6012e-05
3,3,6,3,68,0.012667,0.18365,0,1.6679e-05
3,3,4,1,89,0.011889,0.18365,0,1.668e-05
3,5,2,3,47,0.011611,0.17632,0,1.6013e-05
3,3,2,2,16,0.011611,0.18365,0,1.668e-05
3,1,6,1,37,0.012111,0.22032,0,2.0013e-05
3,8,10,2,97,0.013056,0.17908,0,1.6262e-05
3,10,2,3,62,0.011611,0.17633,0,1.6012e-05
3,10,6,3,75,0.012667,0.17633,0,1.6012e-05
3,4,2,1,48,0.011417,0.19282,0,1.7513e-05
3,7,2,2,25,0.011611,0.18891,0,1.7155e-05
3,3,6,3,87,0.012667,0.18365,0,1.6679e-05
3,3,2,3,26,0.011611,0.18365,0,1.668e-05
3,10,6,1,83,0.012111,0.17633,0,1.6012e-05
3,7,4,1,5,0.011889,0.18891,0,1.7155e-05
3,3,2,2,99,0.011611,0.18365,0,1.6679e-05
3,3,8,3,48,0.013056,0.18365,0,1.6679e-05
3,2,10,2,12,0.013056,0.22032,0,2.0013e-05
3,9,6,1,91,0.012111,0.18366,0,1.6679e-05
3,1,2,3,69,0.011611,0.22032,0,2.0013e-05
3,4,4,3,5,0.012111,0.19283,0,1.7513e-05
3,8,8,2,59,0.013056,0.17908,0,1.6263e-05
3,4,2,2,92,0.011611,0.19282,0,1.7513e-05
3,3,2,1,9,0.011417,0.18365,0,1.668e-05
3,6,10,3,73,0.013889,0.18366,0,1.6679e-05
3,4,2,3,89,0.011611,0.19282,0,1.7513e-05
3,10,2,2,13,0.011611,0.17633,0,1.6012e-05
3,3,12,1,13,0.013056,0.18365,0,1.668e-05
3,6,2,2,80,0.011611,0.18367,0,1.6679e-05
3,9,6,2,65,0.012667,0.18366,0,1.6679e-05
3,3,6,3,61,0.012667,0.18365,0,1.6679e-05
3,4,2,1,80,0.011417,0.19282,0,1.7513e-05
3,5,2,3,24,0.011611,0.17633,0,1.6012e-05
3,9,10,3,38,0.013889,0.18366,0,1.6679e-05
3,4,12,2,58,0.013889,0.19282,0,1.7513e-05
3,7,14,2,64,0.013889,0.18891,0,1.7155e-05
3,6,14,3,17,0.015833,0.18367,0,1.6679e-05
3,2,2,3,20,0.011611,0.22032,0,2.0013e-05
3,10,8,1,86,0.012667,0.17633,0,1.6012e-05
3,10,14,2,57,0.013889,0.17633,0,1.6012e-05
3,2,4,2,17,0.012111,0.22032,0,2.0013e-05
3,5,4,1,63,0.011889,0.17633,0,1.6013e-05
3,1,2,2,33,0.011611,0.22032,0,2.0013e-05
3,7,2,1,92,0.011417,0.18891,0,1.7155e-05
3,7,6,3,75,0.012667,0.18891,0,1.7155e-05
3,9,4,1,39,0.011889,0.18366,0,1.6679e-05
3,9,2,1,97,0.011417,0.18366,0,1.6679e-05
3,9,2,3,7,0.011611,0.18366,0,1.6679e-05
3,5,4,2,12,0.012111,0.17633,0,1.6012e-05
3,5,6,3,22,0.012667,0.17632,0,1.6013e-05
3,4,2,1,19,0.011417,0.19282,0,1.7513e-05
3,1,4,1,87,0.011889,0.22032,0,2.0013e-05
3,6,12,3,59,0.013889,0.18366,0,1.6679e-05
3,2,14,2,89,0.013889,0.22032,0,2.0013e-05
3,5,6,1,93,0.012111,0.17633,0,1.6013e-05
3,7,2,3,40,0.011611,0.18891,0,1.7155e-05
3,1,2,1,23,0.014778,0.22032,0,2.0387e-05
3,8,8,2,56,0.013056,0.17908,0,1.6262e-05
3,7,16,2,61,0.015833,0.18891,0,1.7155e-05
3,10,4,2,96,0.012111,0.17633,0,1.6012e-05
3,5,6,3,68,0.012667,0.17633,0,1.6012e-05
3,3,2,1,87,0.011417,0.18365,0,1.6679e-05
3,6,4,2,78,0.012111,0.18366,0,1.6679e-05
3,7,6,1,44,0.012111,0.18891,0,1.7155e-05
3,6,2,2,35,0.011611,0.18366,0,1.6679e-05
3,8,2,3,49,0.011611,0.17908,0,1.6262e-05
3,8,14,2,91,0.013889,0.17908,0,1.6262e-05
3,3,12,1,47,0.013056,0.18365,0,1.668e-05
3,1,10,1,17,0.012667,0.22032,0,2.0013e-05
3,2,6,1,30,0.012111,0.22032,0,2.0013e-05
3,8,4,3,6,0.012111,0.17908,0,1.6262e-05
3,5,4,2,83,0.012111,0.17633,0,1.6013e-05
3,2,2,1,96,0.011417,0.22032,0,2.0013e-05
3,8,8,1,35,0.012667,0.17908,0,1.6262e-05
3,2,4,3,64,0.012111,0.22032,0,2.0013e-05
3,7,6,3,86,0.012667,0.18891,0,1.7155e-05
3,7,2,2,17,0.011611,0.18891,0,1.7155e-05
3,10,2,2,59,0.011611,0.17633,0,1.6012e-05
3,5,10,2,23,0.013056,0.17633,0,1.6012e-05
3,8,2,2,64,0.011611,0.17908,0,1.6262e-05
3,3,2,1,15,0.011417,0.18365,0,1.668e-05
3,3,14,1,96,0.013056,0.18365,0,1.668e-05
3,1,16,1,53,0.013889,0.22032,0,2.0013e-05
3,9,12,1,67,0.013056,0.18367,0,1.6678e-05
3,10,16,1,18,0.013889,0.17634,0,1.6011e-05
3,8,2,1,49,0.011417,0.17908,0,1.6262e-05
3,9,16,1,55,0.013889,0.18367,0,1.6678e-05
3,9,12,3,88,0.013889,0.18367,0,1.6678e-05
3,8,2,2,17,0.011611,0.17908,0,1.6262e-05
3,9,14,1,89,0.013056,0.18366,0,1.6679e-05
3,4,2,1,87,0.011417,0.19283,0,1.7513e-05
3,8,4,3,95,0.012111,0.17908,0,1.6262e-05
3,2,2,2,81,0.011611,0.22032,0,2.0013e-05
3,9,2,1,9,0.011417,0.18366,0,1.6679e-05
3,4,10,1,80,0.012667,0.19282,0,1.7513e-05
3,7,2,3,93,0.011611,0.18891,0,1.7155e-05
3,5,10,1,76,0.012667,0.17633,0,1.6013e-05
3,10,10,1,22,0.012667,0.17633,0,1.6012e-05
3,6,2,2,100,0.011611,0.18367,0,1.6679e-05
3,7,14,2,44,0.013889,0.18891,0,1.7155e-05
3,8,8,2,6,0.013056,0.17908,0,1.6262e-05
3,1,10,2,4,0.013056,0.22032,0,2.0013e-05
3,6,8,1,22,0.012667,0.18366,0,1.6679e-05
3,9,2,3,93,0.011611,0.18367,0,1.6678e-05
3,1,2,1,55,0.011417,0.22032,0,2.0013e-05
3,2,2,3,98,0.011611,0.22032,0,2.0013e-05
3,4,6,1,21,0.012111,0.19282,0,1.7513e-05
3,1,4,1,100,0.011889,0.22032,0,2.0013e-05
